lon,lat,cluster
-122.418368839165,37.7874861572271,1
-122.47270784457599,37.777752884469294,1
-122.39774442710301,37.729934693604399,0
-122.39738878482599,37.782554345242602,1
-122.41781255878701,37.757100579642795,0
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.422062730264,37.789920001484106,1
-122.439819026647,37.714105192097996,0
-122.41379708341299,37.760274035239,0
-122.41797095509099,37.759488455703604,0
-122.40340479147899,37.775420706711003,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.41156959248001,37.7582649135041,0
-122.41156959248001,37.7582649135041,0
-122.412457953057,37.714734735684601,0
-122.432171559555,37.722349837976701,0
-122.50964469377399,37.775206536734295,0
-122.419561596094,37.763216106913099,0
-122.422435540294,37.791762598393603,1
-122.41796448376002,37.7586968166489,0
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.421701514338,37.773641215964204,0
-122.41781255878701,37.757100579642795,0
-122.40482801879,37.789759693834206,1
-122.404195424821,37.791225517411903,1
-122.41718044863501,37.761967421810205,0
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.41484513920601,37.760500072599498,0
-122.417955821717,37.757880121443698,0
-122.415921585459,37.759612316868498,0
-122.41799760821002,37.776955113843606,1
-122.47019041590099,37.7808757916602,1
-122.42650814200501,37.785934257179605,1
-122.41174737192399,37.785998832379796,1
-122.40711449111799,37.789901982250797,1
-122.405941469147,37.790463177977102,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.40340479147899,37.775420706711003,1
-122.40340479147899,37.775420706711003,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.38837987391899,37.783310406701496,1
-122.417817852676,37.7578884408086,0
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.417955821717,37.757880121443698,0
-122.409660751795,37.786439452476394,1
-122.46620466789301,37.772540539159301,0
-122.40340479147899,37.775420706711003,1
-122.490170246651,37.742468235362502,0
-122.48159205249901,37.742735550050199,0
-122.504883710633,37.753042208572801,0
-122.469628050956,37.781719996929105,1
-122.44181162804099,37.799001943680899,1
-122.47548462962601,37.738365565547596,0
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.45886061566999,37.781255093548396,1
-122.415781281593,37.7588312134679,0
-122.41796448376002,37.7586968166489,0
-122.47834961602599,37.7513339691629,0
-122.41796448376002,37.7586968166489,0
-122.40864858896499,37.784912471413499,1
-122.43619448489599,37.722727038357604,0
-122.40838427554199,37.7878271137225,1
-122.40838427554199,37.7878271137225,1
-122.40838427554199,37.7878271137225,1
-122.47125025864901,37.780578860878293,1
-122.40698104696699,37.794637319746201,1
-122.40476763585301,37.794664653815396,1
-122.40390478866699,37.794171183262698,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.42368281433799,37.796204620956395,1
-122.42368281433799,37.796204620956395,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.41873826577201,37.754617238208297,0
-122.41812008648998,37.760301234039702,0
-122.417028392106,37.760365693157297,0
-122.385001533619,37.733070817368201,0
-122.41672098200399,37.757167781718799,0
-122.41647203535901,37.760345374629104,0
-122.41797095509099,37.759488455703604,0
-122.41592984954799,37.7604330003754,0
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.408595110869,37.783706930154501,1
-122.44521714753901,37.782738837828795,1
-122.40407963362699,37.710855517777503,0
-122.41185703254,37.788323544990398,1
-122.40482801879,37.789759693834206,1
-122.39556526212499,37.762638417311599,0
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.41797095509099,37.759488455703604,0
-122.40940833000799,37.764422795581105,0
-122.40933646630501,37.792506744071396,1
-122.41796448376002,37.7586968166489,0
-122.41796448376002,37.7586968166489,0
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.41592984954799,37.7604330003754,0
-122.40838427554199,37.7878271137225,1
-122.40823102626101,37.787359494956,1
-122.417660640341,37.755504342002794,0
-122.417660640341,37.755504342002794,0
-122.415543548355,37.7621213524354,0
-122.417016663517,37.759546092458699,0
-122.422254494749,37.777398311747703,1
-122.41072162587,37.787096649566294,1
-122.41796448376002,37.7586968166489,0
-122.41484513920601,37.760500072599498,0
-122.41796448376002,37.7586968166489,0
-122.418272166422,37.761902961302205,0
-122.416070932811,37.761214223662705,0
-122.41796448376002,37.7586968166489,0
-122.41812008648998,37.760301234039702,0
-122.490170246651,37.742468235362502,0
-122.478194247055,37.7625630891661,0
-122.41603297650299,37.788335124818104,1
-122.40711449111799,37.789901982250797,1
-122.40482801879,37.789759693834206,1
-122.41423384903798,37.754098688206795,0
-122.41180013475299,37.784089036686794,1
-122.41812008648998,37.760301234039702,0
-122.40840385989901,37.788293391515801,1
-122.41796448376002,37.7586968166489,0
-122.41687869132299,37.759554412523606,0
-122.416331137192,37.758852001430895,0
-122.403409085175,37.753177993892606,0
-122.403409085175,37.753177993892606,0
-122.417660640341,37.755504342002794,0
-122.411090794581,37.761700978173401,0
-122.411090794581,37.761700978173401,0
-122.40987662253201,37.787148807979001,1
-122.42218826142599,37.772694823686102,0
-122.42218826142599,37.772694823686102,0
-122.48159205249901,37.742735550050199,0
-122.40482801879,37.789759693834206,1
-122.41174737192399,37.785998832379796,1
-122.40823102626101,37.787359494956,1
-122.419671780296,37.7650501214668,0
-122.41812008648998,37.760301234039702,0
-122.41217394626499,37.762916776658599,0
-122.41217394626499,37.762916776658599,0
-122.40340479147899,37.775420706711003,1
-122.40340479147899,37.775420706711003,1
-122.41781255878701,37.757100579642795,0
-122.49231650224701,37.742373727932403,0
-122.41285712652399,37.7855804361702,1
-122.405490836338,37.7939790012204,1
-122.41905886810301,37.759422750629703,0
-122.41905886810301,37.759422750629703,0
-122.41905886810301,37.759422750629703,0
-122.415629332446,37.757232227914002,0
-122.40987662253201,37.787148807979001,1
-122.44547478111001,37.732396601014798,0
-122.41790397756399,37.785167087551706,1
-122.40340479147899,37.775420706711003,1
-122.41796448376002,37.7586968166489,0
-122.41796448376002,37.7586968166489,0
-122.40915538690201,37.786324588551103,1
-122.415781281593,37.7588312134679,0
-122.408040474858,37.786409403361795,1
-122.408247356177,37.787843256203104,1
-122.40546657618,37.764604875659302,0
-122.40546657618,37.764604875659302,0
-122.408247356177,37.787843256203104,1
-122.415629332446,37.757232227914002,0
-122.41275532583001,37.786725928612398,1
-122.41856209710501,37.784184709130294,1
-122.41856209710501,37.784184709130294,1
-122.41748832363899,37.7651818039906,0
-122.40823102626101,37.787359494956,1
-122.40840385989901,37.788293391515801,1
-122.40840385989901,37.788293391515801,1
-122.40823102626101,37.787359494956,1
-122.40838427554199,37.7878271137225,1
-122.38002876386001,37.732037427785002,0
-122.41011137379201,37.778632049034101,1
-122.41011137379201,37.778632049034101,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.410699657634,37.786988188530799,1
-122.410699657634,37.786988188530799,1
-122.40838427554199,37.7878271137225,1
-122.41797095509099,37.759488455703604,0
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.40688650360599,37.788734576352702,1
-122.41382007017599,37.785738295032203,1
-122.41382007017599,37.785738295032203,1
-122.41602519137501,37.755655964894096,0
-122.40677539239201,37.788498286614796,1
-122.48909019222602,37.742405756733397,0
-122.48909019222602,37.742405756733397,0
-122.404195424821,37.791225517411903,1
-122.404195424821,37.791225517411903,1
-122.41896308232501,37.758420303653104,0
-122.40823102626101,37.787359494956,1
-122.41592984954799,37.7604330003754,0
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.400916029025,37.785457490299699,1
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.50966215971,37.763035554021293,0
-122.40823102626101,37.787359494956,1
-122.41993011161101,37.786826208215601,1
-122.412502863675,37.759027297449606,0
-122.412502863675,37.759027297449606,0
-122.40823102626101,37.787359494956,1
-122.41716989474899,37.761147764760103,0
-122.405283980519,37.796551048078896,1
-122.40399486267401,37.794611817991999,1
-122.405941469147,37.790463177977102,1
-122.40407963362699,37.710855517777503,0
-122.402780926364,37.725840127740796,0
-122.41243919841899,37.787722738996102,1
-122.41796448376002,37.7586968166489,0
-122.41797095509099,37.759488455703604,0
-122.41797095509099,37.759488455703604,0
-122.41781255878701,37.757100579642795,0
-122.415781281593,37.7588312134679,0
-122.41170200316499,37.787871877643795,1
-122.41810892585899,37.759480132576897,0
-122.424808639628,37.798391758032899,1
-122.383433948755,37.729738144998102,0
-122.40823102626101,37.787359494956,1
-122.41242272529,37.764825031843102,0
-122.41242272529,37.764825031843102,0
-122.418208517373,37.755524488205999,0
-122.46965572250299,37.764818168551997,0
-122.41079167764499,37.783695226974899,1
-122.41079167764499,37.783695226974899,1
-122.41733258258999,37.763571895589301,0
-122.41733258258999,37.763571895589301,0
-122.42663507696301,37.754962415369604,0
-122.42663507696301,37.754962415369604,0
-122.410699657634,37.786988188530799,1
-122.41827417166,37.787037204368502,1
-122.41827417166,37.787037204368502,1
-122.418467747931,37.787965256979703,1
-122.418467747931,37.787965256979703,1
-122.418368839165,37.7874861572271,1
-122.418368839165,37.7874861572271,1
-122.416389710283,37.765249115438301,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.418467747931,37.787965256979703,1
-122.418467747931,37.787965256979703,1
-122.410271349769,37.7895016291913,1
-122.410271349769,37.7895016291913,1
-122.418486296575,37.763495437314404,0
-122.40987662253201,37.787148807979001,1
-122.49897469428001,37.760786665190601,0
-122.440593031551,37.716304673512198,0
-122.50214872850901,37.775549626163397,1
-122.40539653723999,37.793524904033497,1
-122.418467747931,37.787965256979703,1
-122.418467747931,37.787965256979703,1
-122.418467747931,37.787965256979703,1
-122.41796448376002,37.7586968166489,0
-122.41592984954799,37.7604330003754,0
-122.40482801879,37.789759693834206,1
-122.40340479147899,37.775420706711003,1
-122.410699657634,37.786988188530799,1
-122.408040474858,37.786409403361795,1
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.40546877590599,37.763925919533797,0
-122.40546877590599,37.763925919533797,0
-122.41905269434901,37.758632405156199,0
-122.419671780296,37.7650501214668,0
-122.434457353955,37.760976609084501,0
-122.410519781929,37.752766726673002,0
-122.415921585459,37.759612316868498,0
-122.403409085175,37.753177993892606,0
-122.409256096494,37.788239899777999,1
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
-122.41592984954799,37.7604330003754,0
